Date,Away Team,Home Team,Away Team Lat,Away Team Long,Home Team Lat,Home Team Long,State
"Tuesday, August 20, 2024",Cincinnati Reds,Toronto Blue Jays,39.09720993,-84.5064621,43.64142227,-79.38941956,ON
"Tuesday, August 20, 2024",Milwaukee Brewers,St. Louis Cardinals,43.02811813,-87.97118378,38.62258148,-90.19306183,MO
"Tuesday, August 20, 2024",Detroit Tigers,Chicago Cubs,42.33927917,-83.04882813,41.94805908,-87.65564728,IL
"Tuesday, August 20, 2024",Pittsburgh Pirates,Texas Rangers,40.44704819,-80.00615692,32.75122833,-97.08255005,TX
"Tuesday, August 20, 2024",Los Angeles Angels,Kansas City Royals,33.80030823,-117.8827133,39.05163956,-94.4804306,MO
"Tuesday, August 20, 2024",Minnesota Twins,San Diego Padres,44.98175049,-93.277771,32.70756912,-117.1570435,CA
"Tuesday, August 20, 2024",Chicago White Sox,San Francisco Giants,41.82984924,-87.63365173,37.77840042,-122.3896942,CA
"Tuesday, August 20, 2024",Seattle Mariners,Los Angeles Dodgers,47.59146881,-122.3323517,34.07387924,-118.2399521,CA
"Wednesday, August 21, 2024",Philadelphia Phillies,Atlanta Braves,39.90618134,-75.16647339,33.89060974,-84.46760559,GA
"Wednesday, August 21, 2024",Boston Red Sox,Houston Astros,42.34622192,-71.09770966,29.75717926,-95.35553741,TX
"Wednesday, August 21, 2024",Baltimore Orioles,New York Mets,39.28395081,-76.62155914,40.75704193,-73.84588623,NY
"Wednesday, August 21, 2024",Tampa Bay Rays,Oakland Athletics,27.76812553,-82.65345764,37.7516098,-122.2006226,CA
"Wednesday, August 21, 2024",Pittsburgh Pirates,Texas Rangers,40.44704819,-80.00615692,32.75122833,-97.08255005,TX
"Wednesday, August 21, 2024",Arizona D'Backs,Miami Marlins,33.44527054,-112.066803,25.77808952,-80.2195282,FL
"Wednesday, August 21, 2024",Minnesota Twins,San Diego Padres,44.98175049,-93.277771,32.70756912,-117.1570435,CA
"Wednesday, August 21, 2024",Colorado Rockies,Washington Nationals,39.75635147,-104.9941406,38.87305069,-77.00740051,DC
"Wednesday, August 21, 2024",Cleveland Guardians,New York Yankees,41.49578857,-81.6852951,40.82963181,-73.92623901,NY
"Wednesday, August 21, 2024",Cincinnati Reds,Toronto Blue Jays,39.09720993,-84.5064621,43.64142227,-79.38941956,ON
"Wednesday, August 21, 2024",Milwaukee Brewers,St. Louis Cardinals,43.02811813,-87.97118378,38.62258148,-90.19306183,MO
"Wednesday, August 21, 2024",Detroit Tigers,Chicago Cubs,42.33927917,-83.04882813,41.94805908,-87.65564728,IL
"Wednesday, August 21, 2024",Los Angeles Angels,Kansas City Royals,33.80030823,-117.8827133,39.05163956,-94.4804306,MO
"Wednesday, August 21, 2024",Chicago White Sox,San Francisco Giants,41.82984924,-87.63365173,37.77840042,-122.3896942,CA
"Wednesday, August 21, 2024",Seattle Mariners,Los Angeles Dodgers,47.59146881,-122.3323517,34.07387924,-118.2399521,CA
"Thursday, August 22, 2024",Philadelphia Phillies,Atlanta Braves,39.90618134,-75.16647339,33.89060974,-84.46760559,GA
"Thursday, August 22, 2024",Houston Astros,Baltimore Orioles,29.75717926,-95.35553741,39.28395081,-76.62155914,MD
"Thursday, August 22, 2024",Cleveland Guardians,New York Yankees,41.49578857,-81.6852951,40.82963181,-73.92623901,NY
"Thursday, August 22, 2024",Tampa Bay Rays,Oakland Athletics,27.76812553,-82.65345764,37.7516098,-122.2006226,CA
"Thursday, August 22, 2024",Cincinnati Reds,Pittsburgh Pirates,39.09720993,-84.5064621,40.44704819,-80.00615692,PA
"Thursday, August 22, 2024",Colorado Rockies,Washington Nationals,39.75635147,-104.9941406,38.87305069,-77.00740051,DC
"Thursday, August 22, 2024",Milwaukee Brewers,St. Louis Cardinals,43.02811813,-87.97118378,38.62258148,-90.19306183,MO
"Thursday, August 22, 2024",Detroit Tigers,Chicago Cubs,42.33927917,-83.04882813,41.94805908,-87.65564728,IL
"Thursday, August 22, 2024",Los Angeles Angels,Toronto Blue Jays,33.80030823,-117.8827133,43.64142227,-79.38941956,ON
"Thursday, August 22, 2024",New York Mets,San Diego Padres,40.75704193,-73.84588623,32.70756912,-117.1570435,CA
"Friday, August 23, 2024",Washington Nationals,Atlanta Braves,38.87305069,-77.00740051,33.89060974,-84.46760559,GA
"Friday, August 23, 2024",Houston Astros,Baltimore Orioles,29.75717926,-95.35553741,39.28395081,-76.62155914,MD
"Friday, August 23, 2024",Arizona D'Backs,Boston Red Sox,33.44527054,-112.066803,42.34622192,-71.09770966,MA
"Friday, August 23, 2024",Detroit Tigers,Chicago White Sox,42.33927917,-83.04882813,41.82984924,-87.63365173,IL
"Friday, August 23, 2024",Texas Rangers,Cleveland Guardians,32.75122833,-97.08255005,41.49578857,-81.6852951,OH
"Friday, August 23, 2024",Milwaukee Brewers,Oakland Athletics,43.02811813,-87.97118378,37.7516098,-122.2006226,CA
"Friday, August 23, 2024",Cincinnati Reds,Pittsburgh Pirates,39.09720993,-84.5064621,40.44704819,-80.00615692,PA
"Friday, August 23, 2024",San Francisco Giants,Seattle Mariners,37.77840042,-122.3896942,47.59146881,-122.3323517,WA
"Friday, August 23, 2024",Colorado Rockies,New York Yankees,39.75635147,-104.9941406,40.82963181,-73.92623901,NY
"Friday, August 23, 2024",Los Angeles Angels,Toronto Blue Jays,33.80030823,-117.8827133,43.64142227,-79.38941956,ON
"Friday, August 23, 2024",Chicago Cubs,Miami Marlins,41.94805908,-87.65564728,25.77808952,-80.2195282,FL
"Friday, August 23, 2024",Philadelphia Phillies,Kansas City Royals,39.90618134,-75.16647339,39.05163956,-94.4804306,MO
"Friday, August 23, 2024",St. Louis Cardinals,Minnesota Twins,38.62258148,-90.19306183,44.98175049,-93.277771,MN
"Friday, August 23, 2024",New York Mets,San Diego Padres,40.75704193,-73.84588623,32.70756912,-117.1570435,CA
"Friday, August 23, 2024",Tampa Bay Rays,Los Angeles Dodgers,27.76812553,-82.65345764,34.07387924,-118.2399521,CA
"Saturday, August 24, 2024",Washington Nationals,Atlanta Braves,38.87305069,-77.00740051,33.89060974,-84.46760559,GA
"Saturday, August 24, 2024",Houston Astros,Baltimore Orioles,29.75717926,-95.35553741,39.28395081,-76.62155914,MD
"Saturday, August 24, 2024",Arizona D'Backs,Boston Red Sox,33.44527054,-112.066803,42.34622192,-71.09770966,MA
"Saturday, August 24, 2024",Detroit Tigers,Chicago White Sox,42.33927917,-83.04882813,41.82984924,-87.63365173,IL
"Saturday, August 24, 2024",Texas Rangers,Cleveland Guardians,32.75122833,-97.08255005,41.49578857,-81.6852951,OH
"Saturday, August 24, 2024",Colorado Rockies,New York Yankees,39.75635147,-104.9941406,40.82963181,-73.92623901,NY
"Saturday, August 24, 2024",Milwaukee Brewers,Oakland Athletics,43.02811813,-87.97118378,37.7516098,-122.2006226,CA
"Saturday, August 24, 2024",Cincinnati Reds,Pittsburgh Pirates,39.09720993,-84.5064621,40.44704819,-80.00615692,PA
"Saturday, August 24, 2024",San Francisco Giants,Seattle Mariners,37.77840042,-122.3896942,47.59146881,-122.3323517,WA
"Saturday, August 24, 2024",Los Angeles Angels,Toronto Blue Jays,33.80030823,-117.8827133,43.64142227,-79.38941956,ON
"Saturday, August 24, 2024",Chicago Cubs,Miami Marlins,41.94805908,-87.65564728,25.77808952,-80.2195282,FL
"Saturday, August 24, 2024",Philadelphia Phillies,Kansas City Royals,39.90618134,-75.16647339,39.05163956,-94.4804306,MO
"Saturday, August 24, 2024",St. Louis Cardinals,Minnesota Twins,38.62258148,-90.19306183,44.98175049,-93.277771,MN
"Saturday, August 24, 2024",New York Mets,San Diego Padres,40.75704193,-73.84588623,32.70756912,-117.1570435,CA
"Saturday, August 24, 2024",Tampa Bay Rays,Los Angeles Dodgers,27.76812553,-82.65345764,34.07387924,-118.2399521,CA
"Sunday, August 25, 2024",Washington Nationals,Atlanta Braves,38.87305069,-77.00740051,33.89060974,-84.46760559,GA
"Sunday, August 25, 2024",Houston Astros,Baltimore Orioles,29.75717926,-95.35553741,39.28395081,-76.62155914,MD
"Sunday, August 25, 2024",Arizona D'Backs,Boston Red Sox,33.44527054,-112.066803,42.34622192,-71.09770966,MA
"Sunday, August 25, 2024",Detroit Tigers,Chicago White Sox,42.33927917,-83.04882813,41.82984924,-87.63365173,IL
"Sunday, August 25, 2024",Texas Rangers,Cleveland Guardians,32.75122833,-97.08255005,41.49578857,-81.6852951,OH
"Sunday, August 25, 2024",Colorado Rockies,New York Yankees,39.75635147,-104.9941406,40.82963181,-73.92623901,NY
"Sunday, August 25, 2024",Milwaukee Brewers,Oakland Athletics,43.02811813,-87.97118378,37.7516098,-122.2006226,CA
"Sunday, August 25, 2024",Cincinnati Reds,Pittsburgh Pirates,39.09720993,-84.5064621,40.44704819,-80.00615692,PA
"Sunday, August 25, 2024",San Francisco Giants,Seattle Mariners,37.77840042,-122.3896942,47.59146881,-122.3323517,WA
"Sunday, August 25, 2024",Los Angeles Angels,Toronto Blue Jays,33.80030823,-117.8827133,43.64142227,-79.38941956,ON
"Sunday, August 25, 2024",Chicago Cubs,Miami Marlins,41.94805908,-87.65564728,25.77808952,-80.2195282,FL
"Sunday, August 25, 2024",Philadelphia Phillies,Kansas City Royals,39.90618134,-75.16647339,39.05163956,-94.4804306,MO
"Sunday, August 25, 2024",St. Louis Cardinals,Minnesota Twins,38.62258148,-90.19306183,44.98175049,-93.277771,MN
"Sunday, August 25, 2024",Tampa Bay Rays,Los Angeles Dodgers,27.76812553,-82.65345764,34.07387924,-118.2399521,CA
"Sunday, August 25, 2024",New York Mets,San Diego Padres,40.75704193,-73.84588623,32.70756912,-117.1570435,CA
"Monday, August 26, 2024",Toronto Blue Jays,Boston Red Sox,43.64142227,-79.38941956,42.34622192,-71.09770966,MA
"Monday, August 26, 2024",Detroit Tigers,Chicago White Sox,42.33927917,-83.04882813,41.82984924,-87.63365173,IL
"Monday, August 26, 2024",Kansas City Royals,Cleveland Guardians,39.05163956,-94.4804306,41.49578857,-81.6852951,OH
"Monday, August 26, 2024",Chicago Cubs,Pittsburgh Pirates,41.94805908,-87.65564728,40.44704819,-80.00615692,PA
"Monday, August 26, 2024",Tampa Bay Rays,Seattle Mariners,27.76812553,-82.65345764,47.59146881,-122.3323517,WA
"Monday, August 26, 2024",Houston Astros,Philadelphia Phillies,29.75717926,-95.35553741,39.90618134,-75.16647339,PA
"Monday, August 26, 2024",New York Yankees,Washington Nationals,40.82963181,-73.92623901,38.87305069,-77.00740051,DC
"Monday, August 26, 2024",Atlanta Braves,Minnesota Twins,33.89060974,-84.46760559,44.98175049,-93.277771,MN
"Monday, August 26, 2024",San Diego Padres,St. Louis Cardinals,32.70756912,-117.1570435,38.62258148,-90.19306183,MO
"Monday, August 26, 2024",Miami Marlins,Colorado Rockies,25.77808952,-80.2195282,39.75635147,-104.9941406,CO
"Tuesday, August 27, 2024",New York Mets,Arizona D'Backs,40.75704193,-73.84588623,33.44527054,-112.066803,AZ
"Tuesday, August 27, 2024",Toronto Blue Jays,Boston Red Sox,43.64142227,-79.38941956,42.34622192,-71.09770966,MA
"Tuesday, August 27, 2024",Texas Rangers,Chicago White Sox,32.75122833,-97.08255005,41.82984924,-87.63365173,IL
"Tuesday, August 27, 2024",Kansas City Royals,Cleveland Guardians,39.05163956,-94.4804306,41.49578857,-81.6852951,OH
"Tuesday, August 27, 2024",Chicago Cubs,Pittsburgh Pirates,41.94805908,-87.65564728,40.44704819,-80.00615692,PA
"Tuesday, August 27, 2024",Tampa Bay Rays,Seattle Mariners,27.76812553,-82.65345764,47.59146881,-122.3323517,WA
"Tuesday, August 27, 2024",Oakland Athletics,Cincinnati Reds,37.7516098,-122.2006226,39.09720993,-84.5064621,OH
"Tuesday, August 27, 2024",Los Angeles Angels,Detroit Tigers,33.80030823,-117.8827133,42.33927917,-83.04882813,MI
"Tuesday, August 27, 2024",Houston Astros,Philadelphia Phillies,29.75717926,-95.35553741,39.90618134,-75.16647339,PA
"Tuesday, August 27, 2024",New York Yankees,Washington Nationals,40.82963181,-73.92623901,38.87305069,-77.00740051,DC
"Tuesday, August 27, 2024",Atlanta Braves,Minnesota Twins,33.89060974,-84.46760559,44.98175049,-93.277771,MN
"Tuesday, August 27, 2024",San Diego Padres,St. Louis Cardinals,32.70756912,-117.1570435,38.62258148,-90.19306183,MO
"Tuesday, August 27, 2024",San Francisco Giants,Milwaukee Brewers,37.77840042,-122.3896942,43.02811813,-87.97118378,WI
"Tuesday, August 27, 2024",Miami Marlins,Colorado Rockies,25.77808952,-80.2195282,39.75635147,-104.9941406,CO
"Tuesday, August 27, 2024",Baltimore Orioles,Los Angeles Dodgers,39.28395081,-76.62155914,34.07387924,-118.2399521,CA
"Wednesday, August 28, 2024",New York Mets,Arizona D'Backs,40.75704193,-73.84588623,33.44527054,-112.066803,AZ
"Wednesday, August 28, 2024",Toronto Blue Jays,Boston Red Sox,43.64142227,-79.38941956,42.34622192,-71.09770966,MA
"Wednesday, August 28, 2024",Texas Rangers,Chicago White Sox,32.75122833,-97.08255005,41.82984924,-87.63365173,IL
"Wednesday, August 28, 2024",Kansas City Royals,Cleveland Guardians,39.05163956,-94.4804306,41.49578857,-81.6852951,OH
"Wednesday, August 28, 2024",Chicago Cubs,Pittsburgh Pirates,41.94805908,-87.65564728,40.44704819,-80.00615692,PA
"Wednesday, August 28, 2024",Tampa Bay Rays,Seattle Mariners,27.76812553,-82.65345764,47.59146881,-122.3323517,WA
"Wednesday, August 28, 2024",Houston Astros,Philadelphia Phillies,29.75717926,-95.35553741,39.90618134,-75.16647339,PA
"Wednesday, August 28, 2024",Oakland Athletics,Cincinnati Reds,37.7516098,-122.2006226,39.09720993,-84.5064621,OH
"Wednesday, August 28, 2024",Los Angeles Angels,Detroit Tigers,33.80030823,-117.8827133,42.33927917,-83.04882813,MI
"Wednesday, August 28, 2024",New York Yankees,Washington Nationals,40.82963181,-73.92623901,38.87305069,-77.00740051,DC
"Wednesday, August 28, 2024",Atlanta Braves,Minnesota Twins,33.89060974,-84.46760559,44.98175049,-93.277771,MN
"Wednesday, August 28, 2024",San Diego Padres,St. Louis Cardinals,32.70756912,-117.1570435,38.62258148,-90.19306183,MO
"Wednesday, August 28, 2024",San Francisco Giants,Milwaukee Brewers,37.77840042,-122.3896942,43.02811813,-87.97118378,WI
"Wednesday, August 28, 2024",Miami Marlins,Colorado Rockies,25.77808952,-80.2195282,39.75635147,-104.9941406,CO
"Wednesday, August 28, 2024",Baltimore Orioles,Los Angeles Dodgers,39.28395081,-76.62155914,34.07387924,-118.2399521,CA
"Thursday, August 29, 2024",New York Mets,Arizona D'Backs,40.75704193,-73.84588623,33.44527054,-112.066803,AZ
"Thursday, August 29, 2024",Toronto Blue Jays,Boston Red Sox,43.64142227,-79.38941956,42.34622192,-71.09770966,MA
"Thursday, August 29, 2024",Texas Rangers,Chicago White Sox,32.75122833,-97.08255005,41.82984924,-87.63365173,IL
"Thursday, August 29, 2024",Kansas City Royals,Houston Astros,39.05163956,-94.4804306,29.75717926,-95.35553741,TX
"Thursday, August 29, 2024",Los Angeles Angels,Detroit Tigers,33.80030823,-117.8827133,42.33927917,-83.04882813,MI
"Thursday, August 29, 2024",San Francisco Giants,Milwaukee Brewers,37.77840042,-122.3896942,43.02811813,-87.97118378,WI
"Thursday, August 29, 2024",San Diego Padres,St. Louis Cardinals,32.70756912,-117.1570435,38.62258148,-90.19306183,MO
"Thursday, August 29, 2024",Miami Marlins,Colorado Rockies,25.77808952,-80.2195282,39.75635147,-104.9941406,CO
"Thursday, August 29, 2024",Oakland Athletics,Cincinnati Reds,37.7516098,-122.2006226,39.09720993,-84.5064621,OH
"Thursday, August 29, 2024",Atlanta Braves,Philadelphia Phillies,33.89060974,-84.46760559,39.90618134,-75.16647339,PA
"Thursday, August 29, 2024",Baltimore Orioles,Los Angeles Dodgers,39.28395081,-76.62155914,34.07387924,-118.2399521,CA
"Friday, August 30, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Friday, August 30, 2024",New York Mets,Chicago White Sox,40.75704193,-73.84588623,41.82984924,-87.63365173,IL
"Friday, August 30, 2024",Pittsburgh Pirates,Cleveland Guardians,40.44704819,-80.00615692,41.49578857,-81.6852951,OH
"Friday, August 30, 2024",Kansas City Royals,Houston Astros,39.05163956,-94.4804306,29.75717926,-95.35553741,TX
"Friday, August 30, 2024",San Diego Padres,Tampa Bay Rays,32.70756912,-117.1570435,27.76812553,-82.65345764,FL
"Friday, August 30, 2024",Milwaukee Brewers,Cincinnati Reds,43.02811813,-87.97118378,39.09720993,-84.5064621,OH
"Friday, August 30, 2024",Boston Red Sox,Detroit Tigers,42.34622192,-71.09770966,42.33927917,-83.04882813,MI
"Friday, August 30, 2024",Atlanta Braves,Philadelphia Phillies,33.89060974,-84.46760559,39.90618134,-75.16647339,PA
"Friday, August 30, 2024",Chicago Cubs,Washington Nationals,41.94805908,-87.65564728,38.87305069,-77.00740051,DC
"Friday, August 30, 2024",St. Louis Cardinals,New York Yankees,38.62258148,-90.19306183,40.82963181,-73.92623901,NY
"Friday, August 30, 2024",Toronto Blue Jays,Minnesota Twins,43.64142227,-79.38941956,44.98175049,-93.277771,MN
"Friday, August 30, 2024",Oakland Athletics,Texas Rangers,37.7516098,-122.2006226,32.75122833,-97.08255005,TX
"Friday, August 30, 2024",Baltimore Orioles,Colorado Rockies,39.28395081,-76.62155914,39.75635147,-104.9941406,CO
"Friday, August 30, 2024",Seattle Mariners,Los Angeles Angels,47.59146881,-122.3323517,33.80030823,-117.8827133,CA
"Friday, August 30, 2024",Miami Marlins,San Francisco Giants,25.77808952,-80.2195282,37.77840042,-122.3896942,CA
"Saturday, August 31, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Saturday, August 31, 2024",New York Mets,Chicago White Sox,40.75704193,-73.84588623,41.82984924,-87.63365173,IL
"Saturday, August 31, 2024",Pittsburgh Pirates,Cleveland Guardians,40.44704819,-80.00615692,41.49578857,-81.6852951,OH
"Saturday, August 31, 2024",Kansas City Royals,Houston Astros,39.05163956,-94.4804306,29.75717926,-95.35553741,TX
"Saturday, August 31, 2024",St. Louis Cardinals,New York Yankees,38.62258148,-90.19306183,40.82963181,-73.92623901,NY
"Saturday, August 31, 2024",Miami Marlins,San Francisco Giants,25.77808952,-80.2195282,37.77840042,-122.3896942,CA
"Saturday, August 31, 2024",San Diego Padres,Tampa Bay Rays,32.70756912,-117.1570435,27.76812553,-82.65345764,FL
"Saturday, August 31, 2024",Chicago Cubs,Washington Nationals,41.94805908,-87.65564728,38.87305069,-77.00740051,DC
"Saturday, August 31, 2024",Boston Red Sox,Detroit Tigers,42.34622192,-71.09770966,42.33927917,-83.04882813,MI
"Saturday, August 31, 2024",Oakland Athletics,Texas Rangers,37.7516098,-122.2006226,32.75122833,-97.08255005,TX
"Saturday, August 31, 2024",Toronto Blue Jays,Minnesota Twins,43.64142227,-79.38941956,44.98175049,-93.277771,MN
"Saturday, August 31, 2024",Milwaukee Brewers,Cincinnati Reds,43.02811813,-87.97118378,39.09720993,-84.5064621,OH
"Saturday, August 31, 2024",Atlanta Braves,Philadelphia Phillies,33.89060974,-84.46760559,39.90618134,-75.16647339,PA
"Saturday, August 31, 2024",Baltimore Orioles,Colorado Rockies,39.28395081,-76.62155914,39.75635147,-104.9941406,CO
"Saturday, August 31, 2024",Seattle Mariners,Los Angeles Angels,47.59146881,-122.3323517,33.80030823,-117.8827133,CA
"Sunday, September 1, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Sunday, September 1, 2024",New York Mets,Chicago White Sox,40.75704193,-73.84588623,41.82984924,-87.63365173,IL
"Sunday, September 1, 2024",Pittsburgh Pirates,Cleveland Guardians,40.44704819,-80.00615692,41.49578857,-81.6852951,OH
"Sunday, September 1, 2024",Kansas City Royals,Houston Astros,39.05163956,-94.4804306,29.75717926,-95.35553741,TX
"Sunday, September 1, 2024",St. Louis Cardinals,New York Yankees,38.62258148,-90.19306183,40.82963181,-73.92623901,NY
"Sunday, September 1, 2024",San Diego Padres,Tampa Bay Rays,32.70756912,-117.1570435,27.76812553,-82.65345764,FL
"Sunday, September 1, 2024",Milwaukee Brewers,Cincinnati Reds,43.02811813,-87.97118378,39.09720993,-84.5064621,OH
"Sunday, September 1, 2024",Atlanta Braves,Philadelphia Phillies,33.89060974,-84.46760559,39.90618134,-75.16647339,PA
"Sunday, September 1, 2024",Chicago Cubs,Washington Nationals,41.94805908,-87.65564728,38.87305069,-77.00740051,DC
"Sunday, September 1, 2024",Boston Red Sox,Detroit Tigers,42.34622192,-71.09770966,42.33927917,-83.04882813,MI
"Sunday, September 1, 2024",Toronto Blue Jays,Minnesota Twins,43.64142227,-79.38941956,44.98175049,-93.277771,MN
"Sunday, September 1, 2024",Oakland Athletics,Texas Rangers,37.7516098,-122.2006226,32.75122833,-97.08255005,TX
"Sunday, September 1, 2024",Baltimore Orioles,Colorado Rockies,39.28395081,-76.62155914,39.75635147,-104.9941406,CO
"Sunday, September 1, 2024",Miami Marlins,San Francisco Giants,25.77808952,-80.2195282,37.77840042,-122.3896942,CA
"Sunday, September 1, 2024",Seattle Mariners,Los Angeles Angels,47.59146881,-122.3323517,33.80030823,-117.8827133,CA
"Monday, September 2, 2024",Los Angeles Dodgers,Arizona D'Backs,34.07387924,-118.2399521,33.44527054,-112.066803,AZ
"Monday, September 2, 2024",Chicago White Sox,Baltimore Orioles,41.82984924,-87.63365173,39.28395081,-76.62155914,MD
"Monday, September 2, 2024",St. Louis Cardinals,Milwaukee Brewers,38.62258148,-90.19306183,43.02811813,-87.97118378,WI
"Monday, September 2, 2024",Boston Red Sox,New York Mets,42.34622192,-71.09770966,40.75704193,-73.84588623,NY
"Monday, September 2, 2024",Seattle Mariners,Oakland Athletics,47.59146881,-122.3323517,37.7516098,-122.2006226,CA
"Monday, September 2, 2024",Minnesota Twins,Tampa Bay Rays,44.98175049,-93.277771,27.76812553,-82.65345764,FL
"Monday, September 2, 2024",Houston Astros,Cincinnati Reds,29.75717926,-95.35553741,39.09720993,-84.5064621,OH
"Monday, September 2, 2024",Cleveland Guardians,Kansas City Royals,41.49578857,-81.6852951,39.05163956,-94.4804306,MO
"Monday, September 2, 2024",Detroit Tigers,San Diego Padres,42.33927917,-83.04882813,32.70756912,-117.1570435,CA
"Monday, September 2, 2024",Pittsburgh Pirates,Chicago Cubs,40.44704819,-80.00615692,41.94805908,-87.65564728,IL
"Monday, September 2, 2024",New York Yankees,Texas Rangers,40.82963181,-73.92623901,32.75122833,-97.08255005,TX
"Tuesday, September 3, 2024",Colorado Rockies,Atlanta Braves,39.75635147,-104.9941406,33.89060974,-84.46760559,GA
"Tuesday, September 3, 2024",Chicago White Sox,Baltimore Orioles,41.82984924,-87.63365173,39.28395081,-76.62155914,MD
"Tuesday, September 3, 2024",Boston Red Sox,New York Mets,42.34622192,-71.09770966,40.75704193,-73.84588623,NY
"Tuesday, September 3, 2024",Seattle Mariners,Oakland Athletics,47.59146881,-122.3323517,37.7516098,-122.2006226,CA
"Tuesday, September 3, 2024",Minnesota Twins,Tampa Bay Rays,44.98175049,-93.277771,27.76812553,-82.65345764,FL
"Tuesday, September 3, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Tuesday, September 3, 2024",Philadelphia Phillies,Toronto Blue Jays,39.90618134,-75.16647339,43.64142227,-79.38941956,ON
"Tuesday, September 3, 2024",Pittsburgh Pirates,Chicago Cubs,40.44704819,-80.00615692,41.94805908,-87.65564728,IL
"Tuesday, September 3, 2024",Cleveland Guardians,Kansas City Royals,41.49578857,-81.6852951,39.05163956,-94.4804306,MO
"Tuesday, September 3, 2024",St. Louis Cardinals,Milwaukee Brewers,38.62258148,-90.19306183,43.02811813,-87.97118378,WI
"Tuesday, September 3, 2024",New York Yankees,Texas Rangers,40.82963181,-73.92623901,32.75122833,-97.08255005,TX
"Tuesday, September 3, 2024",Los Angeles Dodgers,Los Angeles Angels,34.07387924,-118.2399521,33.80030823,-117.8827133,CA
"Tuesday, September 3, 2024",Arizona D'Backs,San Francisco Giants,33.44527054,-112.066803,37.77840042,-122.3896942,CA
"Wednesday, September 4, 2024",Colorado Rockies,Atlanta Braves,39.75635147,-104.9941406,33.89060974,-84.46760559,GA
"Wednesday, September 4, 2024",Chicago White Sox,Baltimore Orioles,41.82984924,-87.63365173,39.28395081,-76.62155914,MD
"Wednesday, September 4, 2024",Boston Red Sox,New York Mets,42.34622192,-71.09770966,40.75704193,-73.84588623,NY
"Wednesday, September 4, 2024",Seattle Mariners,Oakland Athletics,47.59146881,-122.3323517,37.7516098,-122.2006226,CA
"Wednesday, September 4, 2024",Minnesota Twins,Tampa Bay Rays,44.98175049,-93.277771,27.76812553,-82.65345764,FL
"Wednesday, September 4, 2024",Philadelphia Phillies,Toronto Blue Jays,39.90618134,-75.16647339,43.64142227,-79.38941956,ON
"Wednesday, September 4, 2024",Houston Astros,Cincinnati Reds,29.75717926,-95.35553741,39.09720993,-84.5064621,OH
"Wednesday, September 4, 2024",Washington Nationals,Miami Marlins,38.87305069,-77.00740051,25.77808952,-80.2195282,FL
"Wednesday, September 4, 2024",Pittsburgh Pirates,Chicago Cubs,40.44704819,-80.00615692,41.94805908,-87.65564728,IL
"Wednesday, September 4, 2024",Cleveland Guardians,Kansas City Royals,41.49578857,-81.6852951,39.05163956,-94.4804306,MO
"Wednesday, September 4, 2024",St. Louis Cardinals,Milwaukee Brewers,38.62258148,-90.19306183,43.02811813,-87.97118378,WI
"Wednesday, September 4, 2024",New York Yankees,Texas Rangers,40.82963181,-73.92623901,32.75122833,-97.08255005,TX
"Wednesday, September 4, 2024",Los Angeles Dodgers,Los Angeles Angels,34.07387924,-118.2399521,33.80030823,-117.8827133,CA
"Wednesday, September 4, 2024",Detroit Tigers,San Diego Padres,42.33927917,-83.04882813,32.70756912,-117.1570435,CA
"Wednesday, September 4, 2024",Arizona D'Backs,San Francisco Giants,33.44527054,-112.066803,37.77840042,-122.3896942,CA
"Thursday, September 5, 2024",Colorado Rockies,Atlanta Braves,39.75635147,-104.9941406,33.89060974,-84.46760559,GA
"Thursday, September 5, 2024",Seattle Mariners,Oakland Athletics,47.59146881,-122.3323517,37.7516098,-122.2006226,CA
"Thursday, September 5, 2024",Washington Nationals,Pittsburgh Pirates,38.87305069,-77.00740051,40.44704819,-80.00615692,PA
"Thursday, September 5, 2024",Minnesota Twins,Tampa Bay Rays,44.98175049,-93.277771,27.76812553,-82.65345764,FL
"Thursday, September 5, 2024",Houston Astros,Cincinnati Reds,29.75717926,-95.35553741,39.09720993,-84.5064621,OH
"Thursday, September 5, 2024",Arizona D'Backs,San Francisco Giants,33.44527054,-112.066803,37.77840042,-122.3896942,CA
"Thursday, September 5, 2024",Philadelphia Phillies,Miami Marlins,39.90618134,-75.16647339,25.77808952,-80.2195282,FL
"Thursday, September 5, 2024",Los Angeles Angels,Texas Rangers,33.80030823,-117.8827133,32.75122833,-97.08255005,TX
"Thursday, September 5, 2024",Detroit Tigers,San Diego Padres,42.33927917,-83.04882813,32.70756912,-117.1570435,CA
"Friday, September 6, 2024",Toronto Blue Jays,Atlanta Braves,43.64142227,-79.38941956,33.89060974,-84.46760559,GA
"Friday, September 6, 2024",Tampa Bay Rays,Baltimore Orioles,27.76812553,-82.65345764,39.28395081,-76.62155914,MD
"Friday, September 6, 2024",Chicago White Sox,Boston Red Sox,41.82984924,-87.63365173,42.34622192,-71.09770966,MA
"Friday, September 6, 2024",Arizona D'Backs,Houston Astros,33.44527054,-112.066803,29.75717926,-95.35553741,TX
